well_4576	447385.3	2714210.78	-2.07	10.0
well_4576	447385.3	2714210.78	-5.87	27.0
well_4576	447385.3	2714210.78	-22.17	37.0
well_4576	447385.3	2714210.78	-32.47	38.0
well_4576	447385.3	2714210.78	-38.67	38.0
well_4577	447066.12	2714217.49	8.22	2.0
well_4577	447066.12	2714217.49	6.42	13.0
well_4577	447066.12	2714217.49	1.92	10.0
well_4577	447066.12	2714217.49	-1.18	27.0
well_4577	447066.12	2714217.49	-13.98	37.0
well_4577	447066.12	2714217.49	-20.08	38.0
well_4577	447066.12	2714217.49	-25.48	38.0
well_4578	447084.09	2714216.55	8.02	2.0
well_4578	447084.09	2714216.55	7.32	13.0
well_4578	447084.09	2714216.55	0.62	10.0
well_4578	447084.09	2714216.55	-5.08	27.0
well_4578	447084.09	2714216.55	-15.78	37.0
well_4578	447084.09	2714216.55	-19.18	38.0
well_4578	447084.09	2714216.55	-27.08	38.0
well_4579	447102.09	2714215.6	7.88	4.0
well_4579	447102.09	2714215.6	7.38	13.0
well_4579	447102.09	2714215.6	2.78	10.0
well_4579	447102.09	2714215.6	1.48	13.0
well_4579	447102.09	2714215.6	0.78	10.0
well_4579	447102.09	2714215.6	-4.92	27.0
well_4579	447102.09	2714215.6	-11.92	38.0
well_4579	447102.09	2714215.6	-13.72	40.0
well_4579	447102.09	2714215.6	-16.82	40.0
well_4580	447120.02	2714214.67	7.93	4.0
well_4580	447120.02	2714214.67	7.13	13.0
well_4580	447120.02	2714214.67	2.93	10.0
well_4580	447120.02	2714214.67	-0.27	13.0
well_4580	447120.02	2714214.67	-1.17	10.0
well_4580	447120.02	2714214.67	-4.87	27.0
well_4580	447120.02	2714214.67	-10.57	37.0
well_4580	447120.02	2714214.67	-12.27	38.0
well_4580	447120.02	2714214.67	-14.37	40.0
well_4580	447120.02	2714214.67	-17.37	40.0
well_4581	447137.99	2714213.72	7.39	2.0
well_4581	447137.99	2714213.72	4.69	10.0
well_4581	447137.99	2714213.72	0.39	13.0
well_4581	447137.99	2714213.72	-0.31	10.0
well_4581	447137.99	2714213.72	-4.41	27.0
well_4581	447137.99	2714213.72	-11.41	37.0
well_4581	447137.99	2714213.72	-17.11	38.0
well_4581	447137.99	2714213.72	-18.41	40.0
well_4581	447137.99	2714213.72	-21.01	40.0
well_4582	447155.97	2714212.78	6.97	2.0
well_4582	447155.97	2714212.78	2.37	10.0
well_4582	447155.97	2714212.78	-4.83	27.0
well_4582	447155.97	2714212.78	-12.33	37.0
well_4582	447155.97	2714212.78	-18.03	38.0
well_4582	447155.97	2714212.78	-22.03	38.0
well_4583	447175.99	2714211.73	7.09	2.0
well_4583	447175.99	2714211.73	3.69	6.0
well_4583	447175.99	2714211.73	2.29	10.0
well_4583	447175.99	2714211.73	-5.01	27.0
well_4583	447175.99	2714211.73	-13.81	37.0
well_4583	447175.99	2714211.73	-17.31	38.0
well_4583	447175.99	2714211.73	-21.61	38.0
well_4584	447195.94	2714210.69	7.47	2.0
well_4584	447195.94	2714210.69	3.17	6.0
well_4584	447195.94	2714210.69	1.07	10.0
well_4584	447195.94	2714210.69	-6.83	27.0
well_4584	447195.94	2714210.69	-16.03	37.0
well_4584	447195.94	2714210.69	-19.53	38.0
well_4584	447195.94	2714210.69	-24.93	38.0
well_4585	447216.91	2714209.59	7.38	2.0
well_4585	447216.91	2714209.59	4.08	6.0
well_4585	447216.91	2714209.59	0.98	10.0
well_4585	447216.91	2714209.59	-4.92	27.0
well_4585	447216.91	2714209.59	-16.22	37.0
well_4585	447216.91	2714209.59	-18.12	38.0
well_4585	447216.91	2714209.59	-26.12	38.0
